track_name,emotion,album,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Ae Mere Dil,,Ae Mere Dil,3m3xmSUA2rcA7QSfx5wsg8,0.517,0.465,4,-8.405,0,0.0276,0,0.108,0.291,92.929,230645,4
Ptola,,Ptola,7hJrLh6ovDqSVBmhadTlJS,0.709,0.8,5,-5.21,1,0.0369,0,0.0866,0.447,93.006,198710,4
Baby Girl,,Baby Girl,0FoAlOXHI6KJ4RHP9v8jnw,0.815,0.801,7,-4.271,0,0.143,1.14E-05,0.0762,0.533,96.473,207494,4
Broken,,Broken,1qc9nSWe1q85kkFyLesfFv,0.577,0.933,5,-4.049,0,0.0966,0.0259,0.112,0.662,150.011,224492,4
Kehendi Si,,Kehendi Si,2auZEK0tQuqGHI9289piP7,0.723,0.541,2,-4.752,0,0.0724,0,0.101,0.49,89.923,181334,4
Lamberghini,,Lamberghini,0N8eNF7HSu4wlZFcmjLUxt,0.957,0.579,11,-7.257,1,0.0512,0,0.0737,0.856,103.981,216905,4
She Move It Like,,ONE (Original Never Ends),39vrbjCMTRXEdiIr2IsBgd,0.832,0.477,0,-6.949,1,0.0481,6.47E-05,0.205,0.844,101.997,181765,4
Teri Aankhon Mein,,Teri Aankhon Mein,3wmI2n0Whs6kg4MT8jFRU1,0.517,0.623,4,-6.812,1,0.0884,0,0.146,0.456,160.085,261758,3
Clash,,G.O.A.T.,7krGSbOnw13S7tIpgVEWAo,0.693,0.593,9,-8.506,0,0.217,1.09E-06,0.407,0.688,165.924,176386,4
Kya Baat Ay,,Kya Baat Ay,1ZaeaGLhFSckG8sv1y7AWk,0.849,0.592,6,-4.309,0,0.102,2.39E-06,0.108,0.652,89.966,179444,4
Unbelievable,,Unbelievable,1d8t8cshHpgYeJIlYEq6hZ,0.612,0.498,5,-7.936,1,0.0357,0,0.22,0.212,95.96,225091,4
Buzz (feat. Badshah),,Buzz (feat. Badshah),3XYvdqcZrTmRntFDDbJkJd,0.663,0.551,3,-8.272,0,0.109,3.57E-05,0.0923,0.601,113.314,193414,3
Naiyyo,,Naiyyo,4AJUQBF0pIqQvBTGpNd8zZ,0.794,0.718,11,-5.425,0,0.124,9.61E-06,0.0779,0.374,92.024,172455,4
Surma Surma,,Surma Surma,77riTlvCLV3K8O0glNiQ8B,0.734,0.909,10,-4.4,0,0.124,0,0.0657,0.691,95.989,215951,4
Bheegi Bheegi,,Bheegi Bheegi,1NotXKiDGHZdOXaFQc7kle,0.473,0.47,3,-6.674,0,0.0381,0,0.188,0.297,89.686,204358,4
Kya Baat Aa,,Kya Baat Aa,5XBUtdLhHkWMacY3I5kz8X,0.706,0.526,2,-7.211,0,0.12,0,0.196,0.546,147.753,219324,4
Bom Diggy,,Bom Diggy - Single,7Dhy1R9NmD96wfr7VJEN37,0.793,0.777,4,-5.636,0,0.197,0,0.144,0.528,103.956,207692,4
Saath,,Saath,6fdAIVsLbEsz6DjmlW8lk7,0.79,0.596,0,-6.972,0,0.0328,0.000131,0.342,0.665,106.982,174953,4
Haaye Oye (feat. Ash King),,Haaye Oye (feat. Ash King),0oukMLKedsqQ3ltnI2daRO,0.633,0.727,11,-4.104,0,0.0383,0,0.153,0.543,123.959,200029,4
Mashallah (feat. Sukriti Kakar & Prakriti Kakar),,Mashallah (feat. Sukriti Kakar & Prakriti Kakar),7LasZEDby0I9uVNUjED1yS,0.58,0.713,8,-6.452,0,0.0394,0,0.0998,0.582,172.009,212093,4
Pachtaoge (Asees Kaur),,Pachtaoge (Asees Kaur),2nLjOby9RX2bktaHhXvYwt,0.603,0.773,8,-5.035,0,0.148,0,0.135,0.367,172.446,227811,3
Diamond Da Challa,,Diamond Da Challa,12CCDLNAI2wtfte0thta6f,0.804,0.634,2,-7.868,1,0.128,0.000502,0.277,0.53,92.976,211613,4
Feelings,,Feelings,0LRNOwAcNjPMxTYQahFo3S,0.616,0.736,11,-3.708,0,0.0767,0,0.345,0.673,77.041,224805,4
Beja Beja,,Beja Beja,1HKCKAZkJcFazqE0ZQ4xZV,0.775,0.554,1,-7.17,0,0.0358,0,0.0871,0.859,130.012,178154,4
Skechers (feat. Badshah),,Skechers (feat. Badshah),2lz1x5dgADXYr1JgxmvrIW,0.906,0.462,1,-7.533,1,0.0763,0.000369,0.0888,0.31,100.011,163200,4
Jee Karr Daa,,Jee Karr Daa,5dKlbv9CJjO5tC1jFQgZeH,0.794,0.757,4,-4.638,0,0.148,0,0.104,0.403,92.958,198710,4
Bindis and Bangles,,Bindis and Bangles,4ayoGc9wRRbOUowta8OrYZ,0.819,0.779,7,-5.979,0,0.0585,1.64E-05,0.131,0.71,135.053,199437,4
Sajan Bin,,Bandish Bandits (Original Motion Picture Soundtrack),1lUskB61Guv9LkWSV9ycWe,0.74,0.692,2,-7.285,1,0.0368,1.32E-05,0.102,0.304,125.97,194286,4
Intezaar (feat. Ikka),,Intezaar (feat. Ikka),2D64NM27Yp6QLmcyMbYxXS,0.509,0.608,11,-9.733,1,0.0535,0,0.199,0.28,151.961,206842,4
Baatein Karo,,Baatein Karo,0defKES0cQIsig27CpfPWx,0.76,0.551,6,-7.273,1,0.0273,0.000713,0.154,0.768,106.046,195309,3
Control,,Control,5NH6GqeHO5Zi4bJpPfnwPs,0.878,0.533,11,-6.166,0,0.111,0,0.174,0.643,99.008,153356,4
Dance Like,,Dance Like,36EPfDEkfLYQLt8Fvced8x,0.862,0.818,0,-2.92,0,0.0957,0,0.301,0.543,100.066,171600,4
BIBA,,BIBA,0GVBPuCT3pBrXCdY3Uiy5B,0.587,0.963,0,0.366,0,0.0552,0,0.27,0.491,127.842,175721,4
Yaad Piya Ki Aane Lagi,,Yaad Piya Ki Aane Lagi,0TkquWzzuxcrwbCWlTrKYF,0.858,0.833,5,-3.747,0,0.0471,0,0.112,0.693,107.977,256678,4
Hermosa (feat. D Soldierz),,Hermosa (feat. D Soldierz),1zgld0Oet9q8u2mjrGCBNr,0.854,0.64,9,-3.684,0,0.0425,0,0.0848,0.486,98.036,203136,4
Surma,,Surma,0fjxdmPuNO05PUQPOUCUif,0.736,0.793,11,-3.891,0,0.189,0,0.331,0.544,80.974,205841,4
Akhiyan (feat. Papon),,Akhiyan (feat. Papon),1Ku7r10654B4JIYjJvmv8l,0.516,0.593,9,-9.889,0,0.0291,0.000394,0.103,0.395,139.983,199679,4
Night Rider,,Night Rider,5gNOPzfIsvNAW4dwKLZ57V,0.754,0.492,1,-8.155,1,0.111,0,0.0975,0.277,92.543,177533,4
Kehndi Haan Kehndi Naa,,Kehndi Haan Kehndi Naa,7jl8FKIm4v4RfaGXLEV0s6,0.671,0.664,0,-5.417,0,0.0473,0,0.131,0.688,100.055,201600,4
Saara India,,Saara India,46GBoFCdFZZSjuGaZjZmGv,0.919,0.571,5,-7.175,0,0.0687,0.00168,0.103,0.231,105.007,162286,4
Mere Gully Mein (feat. Naezy),,Mere Gully Mein (feat. Naezy),4NEdR5Yo8D2KwL7Y9KW7EH,0.744,0.813,9,-7.401,1,0.154,0,0.0685,0.149,108.056,182934,4
Sajna Ve,,Sajna Ve,1lWjvbQWru7XPekvQGiKv5,0.602,0.378,8,-8.706,0,0.0361,0,0.134,0.391,83.992,197857,4
Tere Do Naina (feat. Ankit Tiwari),,Naina,3OL4Bb1hYMLGWTaa0NFX3A,0.495,0.5,0,-9.048,1,0.0246,0.00493,0.3,0.224,80.023,229582,4
YTL Yaar Tera LIT,,YTL - Yaar Tera LIT,0FOttmcxs2gtOhUHB9SmM3,0.581,0.82,3,-3.697,0,0.136,0,0.167,0.446,167.889,205540,4
Thug Ranjha,,Thug Ranjha,5bqUumRoZphXU2AHd3ydkp,0.779,0.842,10,-4.788,0,0.157,2.11E-05,0.0746,0.286,102.03,184512,4
Yaara Teri Yaari,,Four More Shots Please! (Music from the Amazon Original Series),5DUDLaokWUsRbU8XLuQM2y,0.491,0.665,7,-5.335,1,0.0386,4.36E-06,0.12,0.266,160.03,207000,4
Khushnaseeb,,Khushnaseeb,04TxgQSsvtNNyHont87myu,0.523,0.284,7,-11.668,1,0.115,0,0.171,0.721,93.818,158351,4
Farak,,Farak,0wcvsHMMrwA1Ah47RDJpdj,0.712,0.692,6,-4.29,0,0.274,0,0.205,0.326,95.025,188348,4
Dance,,Dance,7fWMvmH2YLxabiHfxH03CO,0.777,0.814,8,-5.42,0,0.0465,9.75E-06,0.05,0.766,97.974,209602,4
Heartless (feat. Aastha Gill),,Heartless (feat. Aastha Gill),5GoZcfJqSpkNLgKQqbkUxL,0.543,0.455,4,-11.914,0,0.101,0,0.0948,0.659,172.084,210000,4
Baaki Baatein Peene Baad (Shots) (feat. Badshah),,Baaki Baatein Peene Baad (Shots) (feat. Badshah),2RBkVQwpkDeYytMTQwjyTk,0.566,0.862,7,-6.02,0,0.105,0,0.103,0.455,147.974,220313,4
Coshish,,Firdous,3YSD5xnCSQ6EdwR5uNmXcD,0.544,0.776,7,-6.304,1,0.0326,0.0237,0.217,0.344,118.004,297293,4
Hum Hai Yahin,,Firdous,4JQRmPPB0gTXSuYzKdshT2,0.568,0.8,1,-6.793,0,0.0291,0.0585,0.29,0.248,98.013,311173,4
Raastey,,Firdous,4Y7aMOGb4NuLV6AmdOAajx,0.487,0.919,0,-5.46,1,0.0368,0.00352,0.346,0.43,104.038,291573,4
Naina,,Excuse Me,0ARoSooO3ZKXShxCjoKR7n,0.554,0.536,2,-7.617,1,0.0278,0.012,0.0982,0.166,136.022,392587,4
Sayonee,,Best Of Junoon (Vol. 1),4udYgnBAQ5PPS44zkmNlZb,0.47,0.486,2,-13.466,0,0.0401,5.65E-05,0.122,0.966,174.592,304333,4
Kabira,,Agnee,1YLqEannsIte7UIDU1FS0J,0.587,0.533,2,-11.141,1,0.037,1.12E-05,0.289,0.583,169.703,272213,4
KEH LENE DO,,Agnee,2WJhp0rzP6YXjrf8rD3Cl9,0.601,0.212,2,-14.283,1,0.0344,0.000198,0.112,0.3,124.04,267413,4
Akh Kashni,,Akh Kashni,11CZ0JZelk52LAkiLYSBus,0.849,0.495,6,-5.298,0,0.123,0,0.14,0.665,98,222567,4
Bulla Ki Jaana Main Kaun,,Bulla Ki Jaana Main Kaun,3fb3Ql7fEOpTjnI0GATvrv,0.692,0.749,9,-9.176,1,0.0328,1.70E-05,0.14,0.724,103.965,312999,4
Zariya,,Best of Coke Studio India Season 3,1VetPMnUyaQS5TmDfS0WlM,0.396,0.736,4,-6.291,1,0.0607,0.384,0.153,0.0356,102.012,432893,4
Khudi,,Khudi - Single,0AGJnc2cQsTvQ7ZyGfw1zk,0.646,0.8,3,-6.98,1,0.0424,0.000144,0.102,0.619,127.046,296563,4
Aaoge Tum Kabhi,,Aalas Ka Pedh,5VSJ9OfZx8V91A7u8Fuoh1,0.534,0.863,0,-4.616,1,0.0357,0.0167,0.144,0.374,98.006,313163,4
Choo Lo,,Aalas Ka Pedh,2qgXrzJsry4KgYoJCpuaul,0.512,0.695,4,-6.349,1,0.0271,0.00815,0.146,0.351,145.957,233630,4
Mizaaj,,Vaaqif,0PivOoKM1sECNTsZ7K6N3h,0.536,0.701,1,-5.905,0,0.0297,6.40E-06,0.403,0.333,138.05,263509,4
Dil Mere,,Aalas Ka Pedh,6ZmtxXUXRVjxOhugKkmerC,0.655,0.473,8,-9.806,1,0.0267,0.0323,0.167,0.572,92.962,211290,4
Dilnawaz,,Vaaqif,2KDR0VRWbQ88LQ1cdi8T3z,0.501,0.568,4,-7.968,0,0.0331,1.64E-05,0.094,0.236,88.904,207531,4
Kaisey Jiyun,,Aalas Ka Pedh,1H5TcdTdMYvOfJ31SAA6H5,0.386,0.824,11,-5.225,0,0.0317,6.50E-06,0.269,0.362,163.989,239085,4
Mere Yaar,,Vaaqif,6wxm92a18bGEP5N4QusCIx,0.343,0.508,2,-9.748,1,0.0341,0.000374,0.278,0.3,78.131,286720,4
Albeliya,,Kailasa Rangele,4GL96Ak6YD26iMxRSG3ljQ,0.579,0.482,5,-8.461,0,0.0446,0.00776,0.101,0.594,79.977,287280,4
Tere Mere Saath,,Aks,0ee11PpglgT26oqSiBHZjm,0.615,0.744,9,-6.176,1,0.0267,0.252,0.309,0.715,90.036,272840,4
Jilawatan,,"Pepsi Battle of the Bands, Episode 7",3qXlqcerY2YR6Q1E5XjwLK,0.27,0.92,7,-5.191,1,0.116,0.187,0.618,0.196,102.272,587448,4
Harkat,,Side A,5TqGFiQ4jQuCtqgELzfYox,0.524,0.604,4,-7.279,0,0.0405,3.58E-06,0.117,0.244,124.788,242627,4
Haal e Dil,,Ek,7cbqQhHDlU12wb141hSWZD,0.445,0.735,9,-7.279,1,0.0527,0.00427,0.376,0.408,88.011,274240,4
Armaan Fir Kyun,,3,0nohwWtEPvPImpfskQs0TF,0.511,0.602,0,-11.035,1,0.0337,3.91E-06,0.101,0.35,172.009,207209,4
Marz,,Marz,3PMQvsVUEOMWsEGsSGG0aA,0.433,0.599,9,-7.293,1,0.0717,2.04E-06,0.12,0.338,71.798,222579,4
Darbari,,Lagori,1MOr3uybB75iYHANe7QQxi,0.567,0.706,4,-6.778,0,0.0351,0.00516,0.112,0.281,93.003,308685,4
Never Gonna Give It to You,,Never Gonna Give It to You,6gkUB6w984vMxkszgW5K46,0.634,0.915,11,-5.449,0,0.179,4.61E-06,0.16,0.515,121.876,308000,4
Faasle,,Excuse Me,3loLNJnzlEW47eQdaAANfs,0.275,0.54,4,-7.855,1,0.0316,0.000518,0.112,0.265,101.713,384960,4
Faasle,,Coke Studio Season 10: Episode 2,6YNl1rXbhKvmbMrw9cp3RQ,0.531,0.468,8,-8.538,1,0.0319,0,0.149,0.322,119.966,311040,4
Maeri,,Phir Dhoom,0DgPPeYN8FqX4FnT3o9s88,0.487,0.591,8,-5.172,1,0.0419,0,0.187,0.413,83.348,332733,4
Dil Yeh Awaaz De,,Aalaap (Original Motion Picture Soundtrack),4HXZsTcNo5Lq3UX7fT2RGm,0.558,0.624,7,-7.69,1,0.0358,3.69E-05,0.104,0.549,143.973,331337,4
Shaam Tanha,,Agnee,5V6XcXBrCGI6JOeYr4Uyo3,0.441,0.538,2,-10.1,1,0.0888,0.00515,0.143,0.731,169.676,299360,4
Tere Jeya Hor Disda,,Izafa,7nIyZpAsOH3U0dYBiozXea,0.561,0.526,6,-10.005,0,0.0258,0.00605,0.103,0.463,89.996,190123,4
Aasma,,Lagori,3yB5aJX0u9pT3UllfONgA8,0.419,0.661,4,-6.538,1,0.0499,2.14E-05,0.201,0.218,122.65,334110,4
Laaree Chootee,,Dhoom,5N0bIQTnSVrDCSlKydMt3E,0.567,0.758,0,-6.564,1,0.0635,0,0.31,0.583,92.99,237308,4
Allah Ke Bande,,Waisa Bhi Hota Hai Part 2,6Y1cH3RzDCMWGQtOS0HmP8,0.543,0.44,7,-8.595,1,0.0597,0,0.224,0.726,125.53,246883,5
Sab Bhulake,,3AM,3p0B7oiXess9J4xm2DkeOg,0.533,0.773,4,-4.944,0,0.0316,0,0.102,0.444,85.017,294452,4
Duur,,Duur,5Gl780bmLH2msWJ8kgCINq,0.624,0.804,5,-7.602,1,0.044,0.00326,0.0867,0.616,117.885,307627,4
Yun Hi Chala Chal,,Swades,3GrTI5vAoDD3VE24VTBJAc,0.822,0.687,9,-8.167,1,0.0421,0,0.0609,0.816,106.47,446987,4
Maa Tujhe Salaam - Live,,Vande Mataram,3aozKh1z4SSZXAm7TpcXtk,0.708,0.526,10,-11.187,1,0.0314,0.00141,0.105,0.383,127.485,374667,4
Zinda,,Zinda,47EU4WoFGZGm2jpQh8krUx,0.391,0.713,5,-9.397,1,0.055,0.00137,0.132,0.595,151.923,382328,4
Zinda - Live,,Coke Studio: Season 1,2mtWqfBSy96nNL2tP0ULLh,0.484,0.798,5,-12.524,1,0.138,4.39E-05,0.909,0.396,150.066,414458,4
Khwaab,,Khwaab,63MOe1pClyTf8CwuxjlxyK,0.34,0.485,4,-7.42,0,0.0299,0.00268,0.119,0.181,146.781,327500,4
Waqt Ki Baatein,,Waqt Ki Baatein - Single,1lIYP8fDGGnp91OMTUnwjV,0.555,0.205,4,-16.452,1,0.0329,0.056,0.112,0.216,145.004,243310,3
Sawan,,Naalayak EP,2EYExMxUzn2FapSlnxDjTn,0.41,0.697,4,-5.083,1,0.0361,0.0113,0.139,0.125,150.081,262036,4
Abhi Dair Hai,,Dhoom,6mRLrlk9qNvgGnExtSgS9X,0.488,0.51,2,-5.096,1,0.0235,0,0.138,0.245,155.804,396365,4
Yariyaan,,Yariyaan - Single,5DSFsWFoGi37SivNJAoTi4,0.373,0.403,2,-10.829,1,0.0312,6.33E-05,0.0757,0.206,116.41,311186,4
Zephyretta,,Love.Hate.Heroes,5LIo6KtvYbg47blBMfH4EE,0.605,0.653,4,-6.495,1,0.0388,0.114,0.145,0.379,123.923,370808,4
Ab Ki Yeh Subah,,Baran,3aOK3PhiQwwM2vY6R7RC77,0.282,0.557,5,-7.24,1,0.0301,0.0152,0.0893,0.121,101.515,446000,5
Jogi,,Avasa,0h0gWburhWxIhV9h7kyX3l,0.55,0.648,2,-6.5,0,0.0557,9.72E-05,0.069,0.352,80.03,376855,4
Main Chahta hun,,Avasa,0utckWY4eeZAfNL3LCiGdy,0.602,0.564,4,-6.164,0,0.0287,0.132,0.118,0.189,129.973,349922,4
Aasmaan,,Dhoom,0VApTDybzKJnDdiXOQvwKr,0.536,0.863,5,-3.774,1,0.0412,5.09E-06,0.0732,0.466,96.016,258424,4
Koi Aanay Wala Hai,,Koi Aane Wala Hai,3U7qMmrs5ICLKRTO8yJsgb,0.542,0.743,2,-6.648,1,0.0335,9.68E-05,0.34,0.364,119.987,267827,4
Teri Baatein,,4,6E4uiAGJEjIIuvqlks6QjC,0.565,0.501,2,-7.604,1,0.0278,2.52E-06,0.0988,0.205,144.026,243542,4
Yehi Zindagi Hai,,3,0i0wooPvE16ZAKYq6X6LVy,0.493,0.44,1,-10.399,1,0.0361,0.0762,0.119,0.712,172.007,272980,4
Pyaasi,,Swarathma,3kgEXsE9kei6lgpPl1187o,0.564,0.314,6,-9.687,1,0.0252,0,0.125,0.108,98.007,320800,4
Aalam Naya,,Main Ka Bukhar,61Qhwslig6Hptnwt8l2bPT,0.285,0.485,8,-8.081,1,0.0331,3.04E-06,0.0925,0.272,86.661,257494,4
Parinda,,Parinda,4XtdI2a4MiB6Yk6MPwlSR4,0.543,0.45,1,-11.102,0,0.037,0.000385,0.0874,0.333,78.948,261538,4
Albela Ghoda,,Tripling: Season 1 (Music from the Original TV Series),5jq1ylPuGUWe2uKotp108R,0.595,0.727,8,-5.537,0,0.0405,0.000739,0.142,0.681,166.659,100536,4
Tilak,,Tilak,3snujKMl0rkHSdwOLxWrFv,0.466,0.69,4,-7.007,1,0.0351,0.0597,0.102,0.385,134.899,359291,3
Fireflies,,Evolve,2ixrCwnrSfmUruH61rFVPC,0.278,0.573,7,-7.764,1,0.0347,1.40E-05,0.0933,0.123,111.88,293333,4
Ankhiyan Udeek,,Suno,7b5fokwfPwjZygFDKgWkgq,0.518,0.596,5,-8.688,1,0.0351,0.000149,0.219,0.377,114.027,326108,4
Teri Ay,,Patang,3WBsWNtL054HCFz7UUGK9e,0.666,0.456,9,-9.429,1,0.0262,0.00166,0.127,0.276,100.008,232800,4
Patjhad,,Ek,0WzkAI1vY9IjGzMAWD9wQv,0.505,0.326,9,-9.25,1,0.0355,4.09E-06,0.115,0.275,119.739,277947,4
Umeedein,,Main Ka Bukhar,2dXDzbailkZ5VF6C7bFdbS,0.477,0.426,1,-9.867,1,0.0285,0,0.0755,0.0693,140.066,218159,3
Azaad,,Propaगेंडा,244jpICaaJEHpbDiCax4xW,0.509,0.75,6,-7.11,0,0.0308,0.00258,0.477,0.537,94.999,342500,4
Hum Nadaan,,4 Saal,3mwlJH9PGv3I2e5PuagKWf,0.508,0.728,1,-5.776,0,0.0639,0.000225,0.416,0.211,104.979,226285,4
Hamesha,,"Pepsi Battle of the Bands, Episode 1",6azu0XMONsDZQ1lqtZgAh9,0.494,0.695,2,-7.006,1,0.0488,0.000791,0.16,0.239,83.802,194643,4
Raat,,Pepsi Battle of the Bands Season 4: Episode 7,3mmLEi6W8LlDw1fQwXlUh4,0.561,0.513,4,-10.174,0,0.0339,6.72E-05,0.129,0.0998,125.008,220654,4
Lafz,,Lafz,2AA9XRfid6l4S1ObbvIuLm,0.506,0.469,2,-10.744,1,0.0338,0.00867,0.154,0.104,150.501,265404,4
Na Kaho,,Sawaal,70LGFBNHjfkL6Lo1ZIBjsI,0.433,0.498,4,-7.114,1,0.027,0,0.0978,0.21,79.516,313733,3
Farda,,4 Saal,6z9YgNd6u3k7eSLAR7Nsom,0.538,0.726,0,-6.222,1,0.0373,2.79E-06,0.104,0.323,104.925,269268,4
Yaariyaan,,Cocktail,0DANTgeuWo76sVMUjQqJ9G,0.485,0.546,2,-8.21,1,0.0303,3.05E-05,0.0444,0.406,149.938,377600,4
Nasha (Equals Sessions),,Nasha (Equals Sessions) - Single,1rDjwexewf4hrdZT7SRNsH,0.78,0.46,6,-7.516,1,0.0851,0.000141,0.061,0.788,124.007,287573,4
Gustaakh,,Vaaqif,3uIemACmoVRUvjZBrqXbWk,0.504,0.875,0,-5.133,1,0.0405,0.00049,0.103,0.419,142.997,184320,4
Tou Kya Hua,,Pepsi Battle of the Bands Season 3: Episode 4,2hqNOSrn0fBKYM38hfpDWR,0.615,0.374,11,-10.793,0,0.0527,0,0.125,0.227,79.973,205239,4
Teri Tasveer,,Suno,4iBIFGEGJ0I5ezZZ6VXYp7,0.549,0.432,1,-9.741,0,0.0295,0.227,0.0907,0.229,118.941,298905,3
Zinda,,Lootera,1gEHNfJRSXpDVaEicwRRfe,0.493,0.418,9,-9.693,1,0.0261,0.102,0.104,0.22,89.982,241962,4
Jiyein Kyun,,Dum Maaro Dum,0up9rhm9qt2LW7cnoDFCMk,0.393,0.609,4,-5.954,1,0.0415,2.22E-06,0.107,0.347,71.377,264963,4
Mera Safar,,Samsara,3GvMQFRJzlVCB7n6ACvSCv,0.466,0.704,9,-8.185,1,0.0339,0.00831,0.116,0.184,126.775,289302,5
Kashti,,Kashti,5jpyoByF9jVJ8BKBKCUJXO,0.406,0.595,11,-7.969,1,0.0338,0,0.141,0.474,106.342,229859,3
Wo Manzar,,Wo Manzar,0PeCIcHI06WoV38qsrDBmi,0.321,0.483,2,-12.148,1,0.0462,9.12E-06,0.118,0.287,86.326,221262,4
Katputli,,Katputli,15uPgrNBJmIAUMqu0GOdcE,0.739,0.659,4,-6.261,1,0.0377,0,0.0913,0.446,97.038,209381,4
I Believe,,I Believe,0TdUbszha6Tv6wpbUz3prw,0.413,0.583,7,-14.415,1,0.0526,0.000992,0.094,0.365,160.091,340656,4
Ghar,,Ghar - Single,4sHxclJmWy9lEdbZZ3WAfW,0.483,0.174,1,-15.192,1,0.0317,0.0546,0.12,0.0963,155.99,305000,4
Tu Hoti Toh,,Tu Hoti Toh - Single,57VPW07ksriiQIFUzLDvBJ,0.445,0.335,4,-11.972,0,0.0273,0.272,0.101,0.212,78.419,334101,3
O Mere Dil Ke Chain,,O Mere Dil Ke Chain - Single,60AqbTbsywebpAEswRq9JF,0.785,0.64,11,-7.306,0,0.0383,1.57E-06,0.0901,0.706,122.018,202623,4
Shaitani Zindagi,,Shaitani Zindagi,1PCI3NioZbX47gchPsfnBV,0.636,0.456,7,-9.327,0,0.0272,7.52E-06,0.0948,0.385,73.005,234424,4
They Ran Away,,ImMature : Season 1 (Music from the Original TV Series),475XydWknCVZMSM0R8EAyL,0.621,0.313,1,-13.478,0,0.0383,0.0395,0.111,0.126,74.959,262400,4
Zindaano,,Kun,53wvexukJwXcdebNqGGLmo,0.458,0.607,9,-8.162,1,0.056,0.499,0.0669,0.416,65.713,216500,4
Baarishein,,Baarishein,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0,0.0972,0.19,94.42,207310,4
Maula,,Maula,5qyEyqpT0TBVun8W07MEmR,0.327,0.325,7,-11.303,1,0.0297,0,0.12,0.359,84.951,237882,4
Humne Bhi,,Humne Bhi - Single,78bJtdSTpHYS8u9axaismu,0.553,0.441,5,-8.736,1,0.0261,0.172,0.161,0.123,89.997,252667,4
Aadat Si,,Skylight Vision - EP,3zs5eVWeOIqqsXcIFoOxBk,0.528,0.543,4,-6.348,1,0.0286,4.50E-05,0.0955,0.138,94.999,315504,4
Mustafa,,Mustafa,0PNckdHmdUsN742gNP3Rjh,0.548,0.389,7,-9.457,1,0.0264,0.00209,0.0931,0.103,78,385606,4
Motorwada,,Luv Shuv Tey Chicken Khurana (Original Motion Picture Soundtrack),641bXdF0Ho7wkGZaSCXu4s,0.707,0.694,7,-7.263,1,0.119,2.78E-05,0.444,0.722,179.909,261560,4
Baatein,,Baatein,3q5Ur1rIlB8NuOY6FbzxJs,0.568,0.356,2,-8.365,1,0.0335,0,0.141,0.383,147.916,246487,4
Riha,,Riha,6Ln89sczgIcAJXGAIdS94R,0.389,0.148,3,-11.011,1,0.03,0,0.114,0.4,142.611,287324,4
Lafz,,Lafz,3EMfd2z4hxh7vo0q1XjKbl,0.498,0.457,2,-10.706,1,0.0331,0.0059,0.754,0.134,150.14,282044,4
Azhik,,Suno,1hw7Yp7wRCYcUj0PqcNWqt,0.268,0.448,9,-13.602,0,0.0421,0.887,0.478,0.128,167.371,89055,4
Shape of You,,÷ (Deluxe),7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0,0.0931,0.931,95.977,233713,4
rockstar,,rockstar,7wGoVu4Dady5GV0Sv4UIsx,0.577,0.522,5,-6.594,0,0.0984,9.03E-05,0.142,0.119,159.772,218320,4
Dance Monkey,,Dance Monkey (Stripped Back) / Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,6,-6.4,0,0.0924,0.000104,0.149,0.513,98.027,209438,4
Blinding Lights,,After Hours,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54E-05,0.0897,0.334,171.005,200040,4
One Dance,,Views,1xznGGDReH1oQq0xzbwXa3,0.791,0.619,1,-5.886,1,0.0532,0.00423,0.351,0.371,103.989,173987,4
Closer,,Closer,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0,0.111,0.661,95.01,244960,4
Sunflower - Spider-Man: Into the Spider-Verse,,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0,0.0703,0.913,89.911,158040,4
Someone You Loved,,Divinely Uninspired To A Hellish Extent,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0,0.105,0.446,109.891,182161,4
Señorita,,Señorita,0TK2YIli7K1leLovkQiNik,0.759,0.54,9,-6.039,0,0.0287,0,0.0945,0.75,116.947,190960,4
Thinking out Loud,,x (Deluxe Edition),34gCuhDGsG4bRPIf9bb02f,0.781,0.445,2,-6.061,1,0.0295,0,0.184,0.591,78.998,281560,4
God's Plan,,Scary Hours,6T8cJz5lAqGer9GUHGyelE,0.755,0.448,7,-9.587,1,0.107,3.28E-05,0.514,0.318,77.179,198960,4
bad guy,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.13,0.1,0.562,135.128,194088,4
Say You Won't Let Go,,Back from the Edge,5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0,0.0902,0.494,85.043,211467,4
